ticker,date,as_of,src,rr10sma,gain10sma_pct,base_age,base_censored,base_bucket,1w,1m,3m,6m,12m,adr,qqq_1w,qqq_1m,qqq_3m,qqq_6m,qqq_12m,rel_1w,rel_1m,rel_3m,rel_6m,rel_12m
PDD,2020-08-19,2020-08-18,db,-1.0,-2.65,31,False,31-60,4.950154533055606,11.05856066714599,37.81221426361589,151.34467560259185,266.2134966001378,5.1375727449387805,4.819196621545507,7.150515631577159,22.43474189687893,18.87989593266848,51.0759958485963,0.12493695404185434,3.647247997392866,12.559729475877601,111.42740211090789,142.4034966925822
BLDP,2020-04-27,2020-04-24,db,-1.0,-2.65,46,False,31-60,-1.0784280268057334,21.712909517704237,4.020622175169919,65.40984115303291,203.0030145273527,5.797025096379473,-0.6735104548623694,16.432530395860567,-3.773809844943521,10.649881335155055,13.68361961311888,-0.40766322639375074,4.535140741071975,8.10011495576588,49.48939769037044,166.53181483710136
QS,2020-12-04,2020-12-03,db,-1.0,-2.67,3,False,<=5,64.0425499449385,196.53845566969653,105.70971028758116,,,17.62881697686085,2.7001435163695575,10.788278691182306,5.869676046990979,28.77988970053631,51.98894068124784,59.729620941368466,167.66230071710478,94.3046564119791,,
W,2021-02-11,2021-02-10,db,-1.0,-2.68,18,False,6-30,0.7193696824884688,11.084442909523506,18.25634752342209,-3.6845674450765475,195.22730447420588,7.259732814609275,1.9516601526659683,4.300512610843299,17.618014004053272,23.322482640410037,44.261910862843564,-1.2087007394800842,6.504215682996506,0.5427174780785027,-21.899534867648672,104.64674473561635
URA,2022-04-05,2022-04-04,db,-1.0,-2.68,100,False,>60,1.2539095406860268,11.044236751776326,5.040631814812757,13.367279171427926,39.485106732505756,4.47491464020234,1.20303086295519,9.62245265614603,-6.737822155271966,4.993721771130399,14.326375058185548,0.05027386758775787,1.2969825625869014,12.629400516139189,7.975293435688036,22.006060859986043
MU,2020-07-23,2020-07-22,db,-1.0,-2.7,111,False,>60,2.257017752293189,0.9775310494116951,17.626982562245463,-12.709129027964927,9.451175813791712,3.060858941974862,1.5446685767342094,7.372159956259949,25.79550395055781,18.799424797840224,38.71624245371408,0.7015131227895877,-5.955574433310485,-6.493492320300154,-26.522480120945822,-21.09707278849291
XPEV,2022-01-12,2022-01-11,db,-1.0,-2.71,28,False,6-30,-3.8655466629652357,-2.2848675372289295,22.287548264791802,14.629259570284647,3.1559911900788995,6.64364730115008,-2.6861893248093627,-2.9389212309604784,7.791146503307633,7.1275168159374624,23.299643046371887,-1.211911577578928,0.6738578450048882,13.448601514818591,7.002629181852882,-16.337153424456496
NUGT,2019-10-24,2019-10-23,db,-1.0,-2.72,35,False,31-60,0.8777921324959914,-24.5004371869297,-20.4040676652124,76.30326159535355,71.44981986051584,7.2330740438910555,-0.4247821429062215,0.9028764683510326,-0.6101431859075968,1.4310730453539922,11.928224458679137,1.3081309822205123,-25.176005426613067,-19.91543716209302,73.81583010220263,53.178361123570284
EDC,2021-05-07,2021-05-06,db,-1.0,-2.73,56,False,31-60,-4.362935652033551,-2.0889347958005344,-13.89070334922745,38.659295789640716,212.07978975085035,2.3391850778359347,-2.5601103009216364,0.20858918474735422,0.1716690347341121,12.871411085846663,52.10439457660121,-1.8501923151591604,-2.292741569599499,-14.038273016181346,22.847135918395267,105.17473582506125
SOXL,2022-01-03,2021-12-31,db,-1.0,-2.73,3,False,<=5,0.8900869350623397,5.190307800193317,69.89647012104068,52.73137329262687,118.83892034760648,8.213488971240563,0.2342920438787699,1.1523276938060656,11.285664933003847,12.518639278339316,27.419710052552393,0.6542620073542116,3.991979421976777,52.6669856565279,35.73873117574114,71.7465219920447
DKNG,2021-02-26,2021-02-25,db,-1.0,-2.74,12,False,6-30,-0.8064471788781447,12.712030300997391,15.090587099609621,48.00307050890462,240.86087555404205,5.678012469934733,-5.90727372744233,-4.656966138972029,5.777309278575782,9.633031120808887,46.07934029813201,5.421063615256139,18.217373348205456,8.804608365019329,34.99861218451061,133.33955017758305
DOCU,2020-12-15,2020-12-14,db,-1.0,-2.75,71,False,>60,-1.8019965441324004,11.001460971585054,12.505545831215304,51.61354088798043,209.72598758846974,4.418277901120019,-1.044741051727982,4.5062471859767195,10.495725895413543,29.120220766399353,47.63237373982481,-0.7652503772439867,6.215144032537712,1.8189119257916886,17.420447384670567,109.79543967389253
EVGO,2021-11-11,2021-11-10,db,-1.0,-2.76,1,False,<=5,51.375239542745966,101.4379039909275,43.884218417596976,37.344023891835995,,9.139258484742495,-0.9333984268429352,7.849736027522747,6.297519458242284,19.841066740062896,38.16799226025527,52.80148621123426,86.77644601700413,35.359902235649244,14.605141315820624,
DDOG,2020-06-03,2020-06-02,db,-1.0,-2.76,5,False,<=5,-0.26760907240317433,57.425518628791885,58.09331572048719,78.81313203804447,,6.98632763937891,2.8772312814884904,10.75961978119202,9.10827432559207,16.57344991198695,36.61718619677477,-3.056886654819546,42.13259213040759,44.89580803809427,53.39095838121677,
COIN,2022-06-06,2022-06-03,db,-1.0,-2.77,110,False,>60,-11.457776537950515,-46.026219035994245,-62.5400197165189,-74.8955377475396,-71.45852888976019,15.297750140203565,-0.9382042334898699,-3.9583366501034556,-10.425233579757354,-19.878343174891423,-6.767587891399196,-10.619202108202652,-43.801701176946665,-58.18020880150945,-68.66707049348842,-69.38675031061776
AGQ,2020-08-26,2020-08-25,db,-1.0,-2.77,11,False,6-30,-9.000161161898678,27.297293953516032,107.0329744956041,80.97983120788854,78.57820265082292,8.539108262501905,2.8384573411734726,11.856348705802343,24.68744937977483,33.24391271929854,58.27399526554342,-11.511859288006177,13.80426361701248,66.04155071375313,35.825965715337404,12.82851762932642
BTBT,2021-10-20,2021-10-19,db,-1.0,-2.81,50,False,31-60,6.273408774803557,13.613620035141793,163.95348553531178,-8.171515398561413,176.8292840359684,11.462855416399217,5.132427892034119,0.5500343324584822,5.981942680205021,11.048820468895372,33.00936919682791,1.0852796854850189,12.99212455710348,149.05514926422669,-17.308005421669815,108.12765725271207
NIU,2021-01-07,2021-01-06,db,-1.0,-2.83,35,False,31-60,0.8716875778933764,2.9537363431973107,22.429121170723043,30.845768912512828,240.3529447667739,5.642897401961632,-1.7349731344053265,0.8436346617461288,11.970293125396235,19.237373499117737,43.482531180100615,2.6526840682230324,2.09244905593593,9.340716857473886,9.735534315070261,137.20862879088727
LRN,2020-08-05,2020-08-04,db,-1.0,-2.83,4,False,<=5,0.2128614086691405,50.27131166837728,107.58377953068461,187.9510748171774,65.36706345816718,8.789903911392825,5.2840699035410665,7.212809281818244,25.84805773816239,19.324463754797527,45.48407094976192,-4.816691166591546,40.16171451433195,64.94794060515447,141.31771956578362,13.666783159560602
URA,2022-01-05,2022-01-04,db,-1.0,-2.85,38,False,31-60,6.251747977183197,8.421938680809205,7.927072802927437,21.885778591253626,68.11121909014662,4.066389147339724,-1.2798693463128785,3.6139840991028738,12.579101408005066,10.812075535621801,28.796371756928597,7.629261908006568,4.640256451395319,-4.132231068551451,9.993227725503662,30.524809664215645
BILI,2020-07-31,2020-07-30,db,-1.0,-2.87,18,False,6-30,0.7317054562452352,-10.837652182291801,50.78495858845893,94.26151830870751,166.62362716148223,5.937055319643821,1.2092366027279144,5.464423899434112,19.49388583446945,17.76347312531219,35.84455984340234,-0.47182565792597275,-15.457417277764495,26.186337933085447,64.95906001514894,96.27111123834344
APPN,2021-02-16,2021-02-12,db,-1.0,-2.89,12,False,6-30,-1.0382569951173815,51.24240125729944,137.2775443565636,340.2319197935925,300.9846098205303,10.719445717362316,1.5361363032729614,7.176991982185843,16.87234579321364,23.982904674381867,44.43399177908094,-2.5354454011338623,41.11461654236184,103.02283037630397,255.07469432965792,177.62482008657386
BE,2020-12-04,2020-12-03,db,-1.0,-2.91,4,False,<=5,-11.871807830381831,66.66666666666667,53.944022594558284,211.45432203789773,304.68228571492364,9.910328949807585,2.7001435163695575,10.788278691182306,5.869676046990979,28.77988970053631,51.98894068124784,-14.188832505797555,50.43709373916987,45.4089861635443,141.85012330896618,166.2577184241489
CCJ,2022-01-05,2022-01-04,db,-1.0,-2.94,39,False,31-60,6.486473637449874,7.699302122202356,8.476015291051752,23.77030021570743,77.0127818852208,4.033035224593672,-1.2798693463128785,3.6139840991028738,12.579101408005066,10.812075535621801,28.796371756928597,7.867030698133193,3.942824956129498,-3.6446250375396616,11.693874171610519,37.436155592401946
FCX,2021-09-15,2021-09-14,db,-1.0,-2.94,88,False,>60,-4.317897955575056,-8.687663771690602,-11.694057406641999,-6.625129089592285,113.57503019454356,3.052753042119072,-1.7926871288671986,1.7460970578174528,9.052069223372206,19.244853801251406,36.95727869383767,-2.5713063038609207,-10.254703749057859,-19.02405591912223,-21.69484222267729,55.9428109490856
NCLH,2020-08-24,2020-08-21,db,-1.0,-2.95,120,True,>60,-1.206346542116199,3.871835080802577,10.905208237815799,-66.87247175808405,-69.43025549477522,6.374761697827092,3.5677479106925425,6.768956091408573,23.371446591047395,22.88266548839548,50.63740277366298,-4.609634320643419,-2.713448849425548,-10.104638226829564,-73.04133328305417,-79.70640495497875
LAKE,2020-07-28,2020-07-27,db,-0.73,-2.97,103,False,>60,2.3893771718238366,3.119437782840606,53.75412971206583,43.72671622045712,120.38094352117766,6.430815437718902,-2.496432011365479,8.284073140549175,20.881581392912075,19.728402607468688,34.27287731523931,5.010902968965025,-4.769524462757369,27.19400916199566,20.04396040567522,64.12915841803108
FUTU,2021-03-16,2021-03-15,db,-1.0,-2.99,22,False,6-30,20.617889803918988,0.5353349338251379,256.80614657187846,352.4550015048146,1312.9523876094718,12.822293102682055,6.297948991731239,-5.2370303913368055,3.9434762984880356,14.458538245808516,66.70751427290081,13.471511866425256,6.091372346180934,243.26939917543297,295.3003493135066,747.5637068743424
XP,2021-01-19,2021-01-15,db,-1.0,-3.0,108,False,>60,-1.6316186410133549,3.6737969074177146,-5.688538367534957,-11.440007626337268,5.965393040601841,3.6019870782987446,-2.247460782518762,1.6711068378773675,7.695703141881083,19.749021918491017,42.45148052957819,0.630001170747363,1.9697730572893146,-12.427832419445084,-26.045331348140422,-25.6129928262841
LIT,2021-09-15,2021-09-14,db,-0.77,-3.0,23,False,6-30,0.9524843833588648,-0.24401534323075236,22.511574093782194,41.016056245532084,121.30339171635586,1.4120703775533905,-1.7926871288671986,1.7460970578174528,9.052069223372206,19.244853801251406,36.95727869383767,2.795282176010927,-1.9559594506286748,12.342273710405971,18.257561437885883,61.58571039591876
SDGR,2020-04-20,2020-04-17,db,-1.0,-3.0,38,False,31-60,-1.9128351818913258,33.388202838639636,,,,9.803941070704642,7.184125683692666,18.452183334384877,-3.4162512304141357,11.710937279432088,16.020107900625867,-8.487227756496063,12.609323934613425,,,
BNTX,2020-05-05,2020-05-04,db,-1.0,-3.03,32,False,31-60,-7.327946902160476,-13.213275705476569,39.06440446961719,141.3284103518719,,10.423574194870646,-0.15772897281500775,17.369263464569727,-5.183706527229637,8.019094696778462,13.579096553807467,-7.181545306990433,-26.056684916727157,46.667201781679154,123.41273182237585,
ETSY,2021-03-23,2021-03-22,db,-1.0,-3.04,14,False,6-30,-1.549967083859638,3.120312175127826,11.343600585551572,84.139092653708,593.4995284593685,8.48028101769934,0.057174833581985496,-1.0630346016350156,2.986928062008065,17.28955905271079,87.94878547216865,-1.6062235617932186,4.228295015840433,8.114304097420977,56.99529791134652,268.98324547144335
SOXL,2021-09-16,2021-09-15,db,-1.0,-3.04,11,False,6-30,8.097896792070603,11.752546834582244,21.35363531978447,36.662991126174035,196.70817141455677,4.485450168058062,-0.7169436149315089,2.502556944230827,10.585086993198889,18.861614756505208,36.047266785660085,8.878494204301912,9.024155266081912,9.737794325963556,14.976556061547686,118.09197525593436
NUGT,2021-01-04,2020-12-31,db,-1.0,-3.07,103,False,>60,0.18766907716913916,7.965139566728907,-18.15072921538595,-11.230515953372889,-60.16073835313374,4.995546486460811,1.3503070666310846,4.902438582238644,13.125769114006802,26.942120132320312,48.40613222084929,-1.1471479693668685,2.919570818260109,-27.647545359777993,-30.070898489723742,-73.15524564201982
LI,2021-12-30,2021-12-29,db,-1.0,-3.1,19,False,6-30,-3.223682745176648,-14.675172659860769,14.341238242155452,-14.102189558265854,2.6159748796797055,6.723226483265049,1.9291826370138487,0.5936753686609952,11.90793529256402,13.385910610243524,28.92527038938024,-5.055338666396136,-15.178735613907824,2.174379272774507,-24.24295930646787,-20.406624263995088
BE,2020-12-15,2020-12-14,db,-0.52,-3.11,4,False,<=5,-11.907343858520147,34.84765197448105,66.37047137520162,176.9055774541409,258.9970412888219,11.381558619002314,-1.044741051727982,4.5062471859767195,10.495725895413543,29.120220766399353,47.63237373982481,-10.977287030768611,29.033101470488674,50.567336453063035,114.45562578080674,143.16959227485486
TNA,2020-06-29,2020-06-26,db,-1.0,-3.14,111,False,>60,-9.445954411560864,-8.056556688135974,34.28377573476047,-67.32598808766141,-57.83864730567693,9.00248005717746,-1.4748649515904488,5.063632318124034,25.39749197449641,12.797845222131944,30.341099370695247,-8.090412112659251,-12.487850188286998,7.086492417305568,-71.03312403885562,-67.65306346357067
PENN,2021-03-01,2021-02-26,db,-0.86,-3.16,14,False,6-30,-3.7972577920779127,16.36180781838883,59.961319663948245,109.82239604742614,290.3573815742919,6.775996182982144,-5.099366707220366,-4.397558952880387,6.220275510927342,7.791968010054728,45.93892000732198,1.3720761073588328,21.71426434711803,50.593960422831266,94.65494500281702,167.47997145292496
KODK,2020-08-06,2020-08-05,db,-1.0,-3.17,5,False,<=5,-55.12048410805199,574.2081158977505,599.5304609380842,328.1609062317546,510.6557077504211,28.132937123666384,4.342319721397359,7.47847348019286,24.745629199757868,19.227046000164183,51.186731401019884,-56.98819423242647,527.2959543121907,460.7655077180387,259.1139096335281,303.9082676711017
ACB,2021-01-06,2021-01-05,db,-1.0,-3.18,38,False,31-60,15.476190476190466,-10.927457630063486,109.9567064895183,-20.94539330680103,-59.583333333333336,7.716435418765928,-0.3514978847981798,2.2601491461739176,11.516669785183065,23.88482800853968,46.4354508260415,15.883518592874113,-12.89613489355137,88.27383107293498,-36.187015017085436,-72.39967068173964
NIO,2021-02-08,2021-02-05,db,-1.0,-3.19,18,False,6-30,-0.5789505807976991,6.522551421508904,33.81345976570642,307.1120535800536,1190.888380238434,6.24755025623864,5.34074720757165,6.252801722024914,12.762162861440363,22.472060130109163,46.019819468673994,-5.619570721958822,0.2538753756251122,18.668759422549776,232.41218703070308,784.0501138377119
SPG,2020-08-10,2020-08-07,db,-1.0,-3.19,117,False,>60,-0.2566095214673658,-3.7688545185620703,11.307365680042869,-54.32051622704677,-56.86559287443336,3.8786891164450443,2.1370042305234316,5.790896896026099,22.59584973620987,18.90121116232828,48.52822951626907,-2.343532366181811,-9.036459369451922,-9.207884345560224,-61.58198614933372,-70.95878186520636
TLRY,2020-04-08,2020-04-07,db,-1.0,-3.21,113,False,>60,-7.41279369563641,-36.42714301094902,-58.447488913987314,-73.7427868259166,-89.30131035422326,27.15259148697867,3.151273104631458,-5.384794976564655,-8.681577720948964,4.783928947553173,7.267417928255093,-10.241334384261268,-32.80904800311477,-54.49712111863209,-74.94156457215327,-90.02615160091533
W,2021-03-18,2021-03-17,db,-1.0,-3.22,42,False,31-60,3.757941204960469,17.712066225130062,12.83940448220644,19.425264734385237,949.4616889575465,8.450994636266302,3.5447829484583915,-3.6025362435125996,3.692430133896707,19.29693414953522,77.73838278134457,0.20586093324295174,22.111165209165804,8.821255646625659,0.10757240809655677,490.4530425758425
BE,2021-01-06,2021-01-05,db,-1.0,-3.24,5,False,<=5,1.9410529167899648,1.539564269521665,60.22598524251022,174.00965763369732,253.17561087711317,9.1417558305784,-0.3514978847981798,2.2601491461739176,11.516669785183065,23.88482800853968,46.4354508260415,2.3006374937154295,-0.7046585426178309,43.67895450174126,121.18096464145647,141.18176908996537
JKS,2021-01-06,2021-01-05,db,-1.0,-3.24,51,False,31-60,-1.1755658838891625,5.4234543503488775,33.961101949303774,238.19227064596643,186.54274777308265,9.347102659300962,-0.3514978847981798,2.2601491461739176,11.516669785183065,23.88482800853968,46.4354508260415,-0.8269747980138131,3.093389977021488,20.126526560877302,172.98925629751372,95.6785369640321
TSLA,2021-11-29,2021-11-26,db,-1.0,-3.24,15,False,6-30,-4.849341696480125,6.234113699145749,54.304301200085604,74.74844734985713,88.48781754464652,5.904895150381435,-3.1659149026394773,3.186335369248061,5.1591588376440844,17.34595868563322,32.74429625018853,-1.7384651201568846,2.9536646678955503,46.73405807507174,48.917311944251686,41.99315742304732
SEDG,2021-02-08,2021-02-05,db,-1.0,-3.26,19,False,6-30,6.9052837336845085,-2.7050937124020957,31.935104135698,42.66407188622816,195.051198078564,6.821376533819276,5.34074720757165,6.252801722024914,12.762162861440363,22.472060130109163,46.019819468673994,1.4852149501369816,-8.430738097487877,17.00299177288478,16.487035275366367,102.06243176588919
RIG,2020-12-04,2020-12-03,db,-1.0,-3.27,6,False,6-30,-6.451617510690378,133.33332876592766,67.76858738769698,35.333331425984696,-58.230454411082086,12.985018946846038,2.7001435163695575,10.788278691182306,5.869676046990979,28.77988970053631,51.98894068124784,-8.911147262030084,110.61192711219437,58.467082975895515,5.088870428983672,-72.51803624546784
FUTU,2021-06-14,2021-06-11,db,-1.0,-3.28,84,False,>60,-5.979314206065611,13.668329842907912,-9.382591404326812,241.43190183009241,700.9360650815152,6.1464656962186295,1.6805743614989987,4.896839274121967,7.430137974712392,13.397459959567248,46.51974584508321,-7.53328609290882,8.362016081212719,-15.64991881793607,201.0930773509677,446.64035926485485
DPST,2021-05-21,2021-05-20,db,-1.0,-3.31,44,False,31-60,-2.0559072594199534,22.25832437919868,22.73334189812106,178.94363572874195,377.6481799906586,7.408060511726129,2.97173656123233,-2.2532008906044787,-0.5361238947086955,13.589829837171298,42.79600904105509,-4.882547375184442,25.07655032506029,23.39489139574349,145.57096011905463,234.49686948416786
INSG,2019-10-28,2019-10-25,db,-1.0,-3.33,3,False,<=5,4.423075455885672,7.952286402924713,6.679759546673081,22.022470195641674,52.957744329748024,5.0628936490901,2.0605989791474766,2.9251113529443318,1.4146474699460176,3.1436212549796227,15.391451305955739,2.3147781811675205,4.884303727145367,5.191668272857108,18.30345755845819,32.555525213203865
APPS,2021-03-22,2021-03-19,db,-1.0,-3.36,13,False,6-30,-7.110088492230348,-4.672238629715153,41.016716463387716,147.02652558220376,1801.4083485451097,13.871740719272005,-0.7354353327515106,-5.40148156838427,1.1764238580567188,17.550699997444053,77.26147798760374,-6.421881948354624,0.7708819871172556,39.37705157599174,110.14466573791135,972.6573929830816
SE,2021-03-11,2021-03-10,db,-1.0,-3.36,16,False,6-30,-13.558576978247238,-19.839832551444992,9.178190523106888,55.70609800277217,328.50663365261454,7.18452930906229,0.5563214978091979,-6.572488072158644,2.949705134916636,14.35829986319741,53.1771577913055,-14.036808691698166,-14.200682652807206,6.050027418755355,36.15635960751218,179.7457792214872
PLUG,2020-09-15,2020-09-14,db,-1.0,-3.37,17,False,6-30,4.081628681073313,7.36842263768589,141.89723141369308,262.130158482044,361.8867671935327,8.242128318668104,-2.969153238266886,1.102268795412975,16.855398450990087,43.61332705483374,44.06512837330598,7.266536523847877,6.19783701882386,107.00561088339136,152.15637427839633,220.60969396888157
DDOG,2020-07-29,2020-07-28,db,-1.0,-3.38,13,False,6-30,-2.689597011215006,4.473371336446008,102.47706850654072,109.39278723625452,,5.610116870757015,-2.723485539002135,6.906165864584324,21.63432124419289,16.41669866735189,32.564264319334924,0.034837317079983166,-2.2756353746891334,66.46376321700194,79.86490738289336,
RRC,2020-01-07,2020-01-06,db,-1.0,-3.4,120,True,>60,-3.6717218402106733,16.414808667967872,22.458196382352092,-28.44129295629323,-57.688179985953965,7.632215393992428,1.5786244975112718,5.379194220031214,14.415226176351004,13.301745882734028,39.113145017106476,-5.168751165606289,10.472289648461675,7.029632746260761,-36.842361530978366,-69.58459963733618
BLDP,2020-05-26,2020-05-22,db,-1.0,-3.41,66,False,>60,1.9812260412949811,-4.678367302170683,-25.570780232581857,45.752603239507984,135.09615605046773,4.749324568132775,2.861986839939923,8.859075366972991,-0.05239029787577065,14.27851841637715,27.955168111211172,-0.856254896199371,-12.435750187577677,-25.531766103020402,27.541558342972273,83.73322431661052
GME,2021-03-04,2021-03-03,db,-1.0,-3.42,23,False,6-30,35.40508291881621,34.37939117417541,670.3473563285576,1487.9795086857837,3320.9365396756093,35.550192054726935,-4.618521466287939,-5.276070135640854,1.7879645122047094,7.762588283897287,48.42478848923826,41.961610367528564,41.86424841811493,656.8157591324958,1373.5907275188115,2204.828306980305
APT,2020-04-21,2020-04-20,db,-1.0,-3.46,35,False,31-60,13.632653684032213,30.459231272365983,297.7142878941127,277.23576857555304,287.7437439859908,16.439941111756756,4.782524931535703,24.89358627979863,-4.56023835122803,11.45888103989563,14.499034004982558,8.446187719067776,4.456309693997151,316.7176038826896,238.45285818052054,238.64368145596555
MELI,2022-11-04,2022-11-03,db,-1.0,-3.46,57,False,31-60,4.07017007964503,-1.2943424082689559,-2.2438728820073806,-12.618398611055825,-43.15145115319081,6.279782383980846,-4.536936070399477,-4.767287504171147,-19.18049043352171,-17.991409221426792,-33.33399641154852,9.016163734689941,3.646798463347678,20.956100380172526,6.551765564266709,-14.72632858307854
BLDP,2020-07-08,2020-07-07,db,-1.0,-3.46,1,False,<=5,26.88312597109128,61.48760578100012,124.33984879389763,139.75462368243745,361.9385538397059,7.427861165066208,3.6389168733135246,7.245284931306362,30.8840162099302,19.521218618365666,35.400747554667774,22.428070264561995,50.5778141057087,71.40354895136302,100.59586611811594,241.16396119098172
CCL,2020-05-26,2020-05-22,db,-1.0,-3.47,87,False,>60,13.14554100960963,24.22678382680017,-65.31542480856389,-66.50923294944478,-71.30060807464416,9.20093243547597,2.861986839939923,8.859075366972991,-0.05239029787577065,14.27851841637715,27.955168111211172,9.997429065483242,14.117066866516502,-65.29724393128839,-70.69373359520586,-77.57074423097
ACMR,2020-02-10,2020-02-07,db,-1.0,-3.5,12,False,6-30,3.713301450853246,47.06122156800168,130.22362411317437,123.7888188382541,289.09283029594286,12.879328094952053,4.6241051867747185,6.342540939137398,14.60206003232476,24.917339415065243,37.36483783580182,-0.8705486506149884,38.29011444457458,100.88960359721044,79.14952390609817,183.25504286696898
CLNE,2021-06-18,2021-06-17,db,-1.0,-3.5,88,False,>60,1.1828946055354672,36.77736444071107,-26.842105098048073,133.12368826045903,403.1674069509479,10.487193146191732,1.466118221662538,6.451696173207178,7.41725821855721,11.383565430024834,42.437108703664705,-0.27913122241292054,28.487726694519843,-31.893723489850444,109.29810188821416,253.25584149406572
VXRT,2020-02-24,2020-02-21,yf,-1.0,-3.51,13,False,6-30,-0.9090900224102638,105.6603947582098,289.2857245492691,62.68656809363444,,19.153892126450703,-1.8624286454859251,3.130605985614876,14.412124827239836,22.5863730860302,35.280078436842885,0.9714308291080442,99.41742103880999,240.24866257582684,32.7117884297484,
XPEV,2021-11-23,2021-11-22,db,-1.0,-3.56,6,False,6-30,-0.2315802323190841,9.85164594374055,22.48643337230194,65.8152537304249,-12.061607113784023,5.378755710578695,1.1885072414001163,6.73614531456157,8.705476459698458,22.383490212373005,38.245816997664804,-1.403407869563067,2.91888059101002,12.677334538626162,35.48825372007647,-36.38983457437891
RBLX,2022-06-08,2022-06-07,db,-1.0,-3.56,120,True,>60,5.01001995071344,13.052862775350738,-23.874089310285175,-72.89421405888467,-66.35274003361376,13.850676528080083,0.5158061225132737,0.20052439073441342,-4.496358710583282,-21.91402951154545,-7.500122523665775,4.471151355760328,12.826617887246083,-20.290043749200215,-65.28725227904664,-63.62453563790419
SPCE,2021-02-08,2021-02-05,db,-1.0,-3.58,1,False,<=5,22.69135965286719,125.29022856110062,183.46376268371935,169.67743147099873,190.74373577295444,14.848771434092466,5.34074720757165,6.252801722024914,12.762162861440363,22.472060130109163,46.019819468673994,16.470941117501802,112.03227106471742,151.38198442684478,120.19506423302163,99.11251556870226
BCRX,2020-05-20,2020-05-19,db,-1.0,-3.58,5,False,<=5,-5.730128493956066,51.78571618637267,81.49466222365291,151.23152593647706,-30.422920085734408,13.839327113418967,2.1339889871129003,5.374139414327872,-4.066391529081715,12.030439950357152,25.000296315301785,-7.69980450098865,44.04456067684301,89.18777800240045,124.25291380432193,-44.338468015496716
PLUG,2021-10-13,2021-10-12,db,-1.0,-3.58,73,False,>60,22.199424132569256,23.261593024535475,2.61888427599426,0.3369285055306648,68.82087141182728,4.981753106873005,-0.06715803980439361,-5.059605371906695,-1.3476416574673578,6.320924455376398,21.90693557244694,22.281546021920096,29.830504188847982,4.020710705860031,-5.628239201736118,38.48340180079444
SABR,2020-03-24,2020-03-23,db,-1.0,-3.59,97,False,>60,-41.7486178946674,-82.85471209078659,-83.5103784635593,-83.55962371996851,-81.83160323927306,17.611908860790944,0.8997315223607139,-25.816109159601385,-19.350714621612898,-10.134585521272598,-3.7197011888942644,-42.268050443302386,-76.88812528571697,-79.55391488086305,-81.70555783290445,-81.12968386567653
XPEV,2021-12-30,2021-12-29,db,-1.0,-3.6,19,False,6-30,-2.7765640821162396,-13.415107686466355,28.712017952815884,0.33845109862764566,7.027682400143287,7.265270386858195,1.9291826370138487,0.5936753686609952,11.90793529256402,13.385910610243524,28.92527038938024,-4.616682482275958,-13.926107186945124,15.01598846973673,-11.507125921901928,-16.984713643106453
PLUG,2019-10-24,2019-10-23,db,-0.79,-3.63,2,False,<=5,6.071431399608196,6.071431399608196,32.00000127156575,17.391306806172004,58.82353053673442,4.710910273242399,-0.4247821429062215,0.9028764683510326,-0.6101431859075968,1.4310730453539922,11.928224458679137,6.523926015243586,5.122306828267997,32.810334477561675,15.73505364936989,41.89765924087159
TLRY,2020-04-20,2020-04-17,db,-1.0,-3.65,120,True,>60,-4.129797825555137,124.13793103448273,-69.00333765095705,-71.09826511159541,-87.17442747323962,21.955841254814793,7.184125683692666,18.452183334384877,-3.4162512304141357,11.710937279432088,16.020107900625867,-10.555596210800777,89.22228761436337,-67.906958733824,-74.1281063499537,-88.94538820999391
ACB,2020-06-23,2020-06-22,db,-1.0,-3.68,108,False,>60,3.5471675081073073,-14.303565448003175,56.62100381060393,-49.185186315465856,-84.33789989175318,6.945858588544272,3.526302898833089,7.623915556373428,45.105897437230766,17.251333710143356,32.19671594172468,0.020153920974652628,-20.374171382838213,7.935657045472122,-56.66163268543002,-88.15242875235188
ENPH,2020-11-05,2020-11-04,db,-1.0,-3.7,10,False,6-30,3.2876227634244914,17.427847045278,54.01016264165834,141.45066745493335,491.5877321891367,7.953574452685245,5.621396015642066,4.59331727698038,6.1136028595061065,33.5419081946756,44.25076027269157,-2.209564861149871,12.270888908045308,45.137059237887755,80.80516499955192,310.1106511125484
DQ,2020-12-08,2020-12-07,db,-1.0,-3.7,33,False,31-60,-8.972572220544828,-12.114545025551749,97.21997417356314,232.540758927476,328.3526470981575,8.320581846277255,2.5465505168017044,4.290441778226262,8.346882835089176,28.40932449545899,50.784842769537384,-11.233067011317155,-15.730096185289188,82.02644045952337,158.9693234771559,184.08203320068472
HOOD,2022-02-04,2022-02-03,db,-1.0,-3.72,120,True,>60,21.877691963515254,-23.264646373539733,-61.798058129640786,-69.76495758716807,,10.420587651175781,3.6499314186471787,-11.982168827734519,-9.964499751026112,-3.3848653120358674,8.846488755960436,17.585887704300784,-12.818399857778296,-57.57013426401816,-68.70568725026219,
MELI,2021-02-19,2021-02-18,db,-1.0,-3.75,19,False,6-30,-2.63406019717789,2.1228189040554346,43.471994693730466,56.46428571789279,159.60463094657067,4.551584848196157,-0.6306620859030776,6.608733498836461,14.809050921967447,19.82320250177594,42.44569843730186,-2.016112971394368,-4.207830303912186,24.96575273603161,30.57928886149892,82.2481365141657
